timestamp,latitude,longitude,catch,sst,salinity,wind_speed
2023-01-01 00:00:00,-22.58277860747475,-113.35214561809693,0,15.23411367471812,36.72702994208898,11.439917565671855
2023-01-01 01:00:00,81.12857515378491,15.084341056208931,0,14.939575981439997,37.96681397191372,16.108646585999725
2023-01-01 02:00:00,41.75890952605292,134.26050091550698,14,28.125091610420732,32.50467898792499,15.20321859580318
2023-01-01 03:00:00,17.758527155466588,83.60095910744202,0,14.990923996990123,36.24874099606999,3.0779980938754736
2023-01-01 04:00:00,-61.916644720361425,110.3620132301219,0,15.43899452257262,35.71745983143749,2.984989394829478
2023-01-01 05:00:00,-61.92098633948353,57.162012015858245,14,25.187965248359273,38.32830376788271,5.3634873548982664
2023-01-01 06:00:00,-79.5449498097241,69.21956322642689,0,18.9947968490108,39.06087060481261,7.221494526820744
2023-01-01 07:00:00,65.91170623948834,125.71043456351494,7,25.534211139103625,30.121567714773867,8.169111628169652
2023-01-01 08:00:00,18.200702113777584,-90.11951681069306,0,11.307323151287704,36.74019919058793,13.593944336666905
2023-01-01 09:00:00,37.45306400328819,-3.8070130884694287,1,19.751423873467687,30.51835799119729,1.133608643316708
2023-01-01 10:00:00,-86.29479102675556,-100.36460094494319,0,10.672272003665652,35.488586650773556,0.6934540845213277
2023-01-01 11:00:00,84.58377338915898,175.56048287879293,0,11.25306406910709,32.876327290436784,7.8382112588781805
2023-01-01 12:00:00,59.839675344075914,159.86136228718078,15,28.12874906688822,33.067765995221414,13.94327384275961
2023-01-01 13:00:00,-51.77896007791029,-165.80634790733788,0,12.784907422351903,33.52958503452356,3.8687068591296514
2023-01-01 14:00:00,-57.27150590272189,74.00706210564785,3,20.64841364550434,36.2129244904961,12.830089625125034
2023-01-01 15:00:00,-56.98718822638191,153.08939426963968,1,18.22191205201413,33.34049965668769,5.196562758805989
2023-01-01 16:00:00,-35.23639626728321,-114.99287575415993,0,16.946866525176855,37.326990505902806,17.721722176270326
2023-01-01 17:00:00,4.456157693802812,24.460282998946607,16,27.99666691374545,34.0452738557387,17.91379888533233
2023-01-01 18:00:00,-12.249896644419163,149.57578713169505,0,10.43646793550979,30.683532003099586,5.945744085626529
2023-01-01 19:00:00,-37.57875476435245,-167.77944770911242,14,23.275793723511782,37.837598424841076,4.599875079264811
2023-01-01 20:00:00,20.133521050028303,71.07129620886238,21,29.267888684271007,32.85758324592706,8.226079441324625
2023-01-01 21:00:00,-64.89110508263246,-72.95435734588172,11,21.20336366923684,34.32766879599263,4.810631703602974
2023-01-01 22:00:00,-37.41396326366073,152.78263033555095,17,28.736449240661837,36.85443883221902,13.447676865834072
2023-01-01 23:00:00,-24.054868207135492,169.5809682595324,0,11.045157585720474,33.32456157148712,16.52129369096571
2023-01-02 00:00:00,-7.907402840933533,159.9359360808362,0,18.375866381483227,30.565856561467157,13.46184261822434
2023-01-02 01:00:00,51.331673050742445,-9.282882003313041,0,15.203155819241022,33.739210470128135,16.48700894498699
2023-01-02 02:00:00,-54.058719211495244,130.33535435615283,13,24.616419299614595,39.44448582694304,7.939843244149483
2023-01-02 03:00:00,2.562198914450089,124.03778347262534,28,29.625941809944933,36.417343972985584,3.126339414177217
2023-01-02 04:00:00,16.634622395167643,-65.12382963242797,0,15.130601248884956,36.71479148667207,14.759018947951843
2023-01-02 05:00:00,-81.63892571040041,118.40957069424384,8,23.08349202948149,36.322821536376395,7.209490102831078
2023-01-02 06:00:00,19.358073342258905,-166.67725150242265,0,13.961952655194803,31.989921389594368,13.42541650458265
2023-01-02 07:00:00,-59.30565773628752,34.65715625353909,9,21.306605091432196,34.1833386410228,5.412878839635313
2023-01-02 08:00:00,-78.29071326264969,-97.1968185764269,5,19.278649733766724,37.509397983633185,1.6245926961334534
2023-01-02 09:00:00,80.79939670559999,-136.59592112017964,13,29.44010659263074,31.013728975531592,19.851635909755267
2023-01-02 10:00:00,83.81376595342068,-152.2968474134847,10,22.170545453929332,32.77852776089712,3.1240301586119856
2023-01-02 11:00:00,55.511522660963,70.66395931613032,0,16.990127441736377,32.76319108465854,19.768419879269622
2023-01-02 12:00:00,-35.16952154879328,-57.64501304349619,0,12.281915697758667,34.32018927594506,19.545598651328945
2023-01-02 13:00:00,-72.4190194788509,80.91603775035412,0,13.02493657469869,39.80368740942185,15.876362078160792
2023-01-02 14:00:00,33.16194477218824,-156.47171731238075,0,14.506338599024701,30.67502546683822,13.18845924163995
2023-01-02 15:00:00,-10.772551126871765,-66.49547838098027,0,15.01933322680596,35.18700994380595,11.556141005021694
2023-01-02 16:00:00,-68.03311772793981,14.216865255121398,17,27.012321156822757,31.793646820122106,17.322030907556695
2023-01-02 17:00:00,-0.8681561799713666,104.66033934202687,0,21.224455765650497,39.70676545409744,5.788790432389758
2023-01-02 18:00:00,-83.81006619926069,-65.24909894445483,1,20.467818227487328,31.133035047274642,9.35362424969754
2023-01-02 19:00:00,73.67767237418077,45.32089551732327,0,12.29537743738435,34.036010023615916,12.387799387330038
2023-01-02 20:00:00,-43.41960331199695,138.95198936502737,18,27.2027938669887,37.378849848346064,8.223809517389821
2023-01-02 21:00:00,29.254011183716756,41.71074774562965,10,24.456286064169674,37.045544280274456,8.54972908180536
2023-01-02 22:00:00,-33.89200630390603,-96.13458908869184,0,11.353367238000033,34.227286368939325,6.605693350041689
2023-01-02 23:00:00,3.6122438120059464,-171.21571863964633,9,24.156701944595373,33.46524167952718,11.28463633369072
2023-01-03 00:00:00,8.407850281790337,133.23559460433475,0,20.870764346852923,33.976123785528706,17.01149056030232
2023-01-03 01:00:00,-56.72619800540513,-172.34301209386064,0,11.634506914935566,32.64276263158639,4.030567560126257
2023-01-03 02:00:00,84.52523299762053,134.89260216631178,0,19.16601283057313,32.053329387068,18.68866077506883
2023-01-03 03:00:00,49.52390820500062,10.417368249796315,4,19.69392574260094,34.8303969755889,13.781753074964593
2023-01-03 04:00:00,79.10980948155404,158.06437146464262,0,13.315490803265515,32.685337560676075,16.465464253600604
2023-01-03 05:00:00,71.06892307697679,107.56196487851955,19,28.913962940005646,32.8746166489725,11.123813852600232
2023-01-03 06:00:00,17.621996185995325,179.2562797920015,10,26.99950742961324,36.56756063474557,15.59033402848127
2023-01-03 07:00:00,75.93736230416103,-53.743746437384345,9,23.380446746582166,39.68537331699892,0.3240079467893442
2023-01-03 08:00:00,-74.0713496306545,96.18778401520568,2,19.245911220012143,36.03637200559375,16.367608495590705
2023-01-03 09:00:00,-54.72308476455387,-35.30487110067283,0,18.23531083169017,30.769794670649663,0.8027771817073304
2023-01-03 10:00:00,-81.85908799610314,-7.244776690592816,0,23.019469343019082,30.75583613854067,17.79826752725725
2023-01-03 11:00:00,-31.440540462612418,45.90196675861323,0,20.90863738813811,39.51423220845566,19.839254944772865
2023-01-03 12:00:00,-20.038087855893238,134.52376110708195,0,11.245462117637713,32.972907903073335,5.881349243535556
2023-01-03 13:00:00,-41.15717428069873,174.27004891174624,3,20.250052975406632,30.920669860824756,4.206371125715873
2023-01-03 14:00:00,59.17275164734728,96.57842899122655,10,26.12807234465679,35.990445871503816,15.307267277160815
2023-01-03 15:00:00,-25.78440119515393,-29.603958419759845,5,19.184797551939162,36.236487782902664,5.060526818405064
2023-01-03 16:00:00,-39.43178825627146,-28.311479180254736,0,11.039131551085369,36.485048201186885,17.31124766344407
2023-01-03 17:00:00,7.685294968484724,85.52962857200093,16,25.725563987680662,32.67402027857541,2.056851843149534
2023-01-03 18:00:00,-64.63363950454273,-94.04022752341116,0,14.027275642719488,30.15110684214475,2.519103927587165
2023-01-03 19:00:00,54.39545653572714,-140.22931927269792,0,15.172416697760776,39.65015369454472,19.583031102012313
2023-01-03 20:00:00,-76.58088413764125,-52.33602324932045,0,13.294127068645917,32.508930456911024,13.476777965400093
2023-01-03 21:00:00,87.63964858809311,-76.59396300453058,0,16.604301297429952,36.760262880525474,16.937744488579057
2023-01-03 22:00:00,49.00405847339834,-73.32907663584356,12,25.1350301137727,37.066298698787094,6.486587547030361
2023-01-03 23:00:00,-54.23117732384897,-95.90120962203243,3,20.387717190078746,36.100074170794855,13.529674990412088
2023-01-04 00:00:00,-89.00601891775156,-164.84645173090973,0,14.097625483014252,33.12907394213648,11.884836546171943
2023-01-04 01:00:00,56.78305712187015,-173.56538349597102,14,27.556601563040818,32.710962537640654,12.06300240245894
2023-01-04 02:00:00,37.23432189257108,175.58006030497137,16,27.591637099030585,35.976682827027034,13.650649190754432
2023-01-04 03:00:00,41.221290247377716,-26.001671855089555,15,27.41156850092014,38.66095633611692,11.50718346258197
2023-01-04 04:00:00,48.82866240347023,-41.6424070225146,0,14.775924227630785,39.46733728923395,8.581247386053318
2023-01-04 05:00:00,-76.67196268786374,64.67302176950514,0,19.02478688361976,31.059058044037577,5.518453887610937
2023-01-04 06:00:00,-25.47616886203093,-101.4286003685769,21,29.699793122817503,31.5482861259772,15.37162661826404
2023-01-04 07:00:00,-69.14356928547664,161.9860262220811,9,25.440249526199807,39.447362587830796,4.525448600063724
2023-01-04 08:00:00,65.35861665760683,103.08420518959873,0,10.543348424511196,37.365352283347924,13.847086123088284
2023-01-04 09:00:00,22.193662828960427,-147.81203916758656,0,11.304091825209841,38.82993824829773,4.666656452986533
2023-01-04 10:00:00,-30.438355526523146,-29.67092071742579,0,19.278627536246656,32.02632634135343,12.506603399089078
2023-01-04 11:00:00,-78.55949694851574,136.48259072237929,17,28.184404117231203,35.87585871109402,14.941565342580578
2023-01-04 12:00:00,-34.0231820911808,160.10352802490772,5,20.774035959054284,37.01139594417474,4.374277778130784
2023-01-04 13:00:00,-31.46700203518553,-11.735455950046898,6,19.956250160685805,36.80111885446973,1.1988660172261656
2023-01-04 14:00:00,41.32911210085153,40.828100115854774,0,12.10947399913261,34.081516908666984,2.6194748598834816
2023-01-04 15:00:00,24.760344843938363,-119.86777940685292,5,23.135602094485883,30.153948916913084,12.119939345420509
2023-01-04 16:00:00,69.69829366373878,176.82070540931156,15,26.44206321200451,35.82926056804263,16.98892812451471
2023-01-04 17:00:00,-5.0013134708491265,-96.59818750196038,0,17.608400150151247,32.53101539179609,0.8999364247084873
2023-01-04 18:00:00,-68.4730357311057,159.38343868864524,11,25.51223701850655,34.5025424614289,14.683025180832924
2023-01-04 19:00:00,38.3840617001391,53.87279363725264,13,29.289533078016234,39.57581015083817,6.8263729190010425
2023-01-04 20:00:00,46.94130875104154,38.785246156389285,0,14.075329182553782,33.99035317642435,9.57056739839045
2023-01-04 21:00:00,11.029895562509322,4.567863965943091,0,20.466592623894826,38.39801606664427,18.577190996911312
2023-01-04 22:00:00,48.77409239182098,-96.95886778160687,0,15.742759161691511,31.88540605749251,6.639430094716909
2023-01-04 23:00:00,-1.1167926544096662,-116.44990847801702,14,25.857088380676785,36.72460498025029,9.30673867878972
2023-01-05 00:00:00,4.091909288758931,-100.62496473473688,6,21.55186731762315,39.770069544389436,0.2736482952136221
2023-01-05 01:00:00,-13.042616695461067,-112.88222562806837,7,22.691648351006076,31.018931008729368,1.6319744000967673
2023-01-05 02:00:00,-85.42455718606287,100.6504104840312,12,25.958283192317882,30.08319942227192,5.1718318226956805
2023-01-05 03:00:00,-70.57954314120519,-53.954906699977165,6,17.9194094532491,34.33582792632615,0.5570448164214881
2023-01-05 04:00:00,-84.34274657638784,-159.1766364371773,11,28.301801368140865,30.92625483051367,12.627506520965019
2023-01-05 05:00:00,24.55387402748047,168.87694685069206,4,20.6605773449228,37.48384349676231,8.527967136032451
2023-01-05 06:00:00,-33.4159234062612,138.16291858683326,0,13.15909645670696,39.145486638485586,10.96290405456044
2023-01-05 07:00:00,1.5427244096464987,153.99082195027665,14,23.917982363376048,34.34020972708759,3.492943717926591
2023-01-05 08:00:00,73.36196530669675,178.1668161527167,17,25.86522700876509,32.58711642155441,5.918640588732322
2023-01-05 09:00:00,-45.12739875320251,-117.39771028098457,1,16.335233541350533,34.3440331900661,13.276489497054502
2023-01-05 10:00:00,-16.13107385358665,-37.35287319504285,11,27.14358513997506,37.23447817850001,19.306054472607997
2023-01-05 11:00:00,45.99920493774876,92.96585125347288,19,28.122865095315326,30.09054161580371,1.008335472044184
2023-01-05 12:00:00,-48.81633021150796,70.56742249936521,0,15.538089747556178,35.89453989484697,17.807686417105323
2023-01-05 13:00:00,-76.14361623081726,-124.59747371765218,22,29.67042945430444,36.13291684887379,11.537624026224169
2023-01-05 14:00:00,-37.84473847552176,113.6999249966224,0,12.814230560975169,36.37688246895935,11.278391335112474
2023-01-05 15:00:00,-60.9801682942792,-99.20139413880216,0,14.0403133680498,32.420220799808774,10.005570704155208
2023-01-05 16:00:00,77.34557742166315,-99.42565866385569,0,13.684496784760523,37.14052723378127,1.3878817180836678
2023-01-05 17:00:00,55.461668321595056,13.310792241628885,19,27.87979420015741,30.913914863317764,1.7975370347232134
2023-01-05 18:00:00,24.012676171876222,33.45837654301314,9,23.085851046499236,31.992703364668007,12.018240113181722
2023-01-05 19:00:00,66.86290623378919,28.831034821612022,0,13.042085664445457,38.77470046654482,6.819171428711166
2023-01-05 20:00:00,54.6609738418406,-147.06473853680825,0,18.80646836736698,37.38723150726566,18.34536133155361
2023-01-05 21:00:00,-56.41738940051355,135.88591054693694,3,22.30596050139604,30.137455540113454,8.131810747189444
2023-01-05 22:00:00,70.660619728196,-84.38398466806582,0,11.669281699787666,32.483762603698004,2.8656291740528217
2023-01-05 23:00:00,7.0816035448171295,-133.3746283381905,14,27.648327368146774,32.144064829931644,14.29437667004072
2023-01-06 00:00:00,55.339227929531255,139.9493087528318,14,26.072070708830704,32.70806328036973,5.867068428820197
2023-01-06 01:00:00,71.29643398622878,164.0345393627112,2,20.104135471532764,32.475597702798865,10.509406147117863
2023-01-06 02:00:00,-32.7593745050645,130.36594221556223,13,29.342532305183408,30.625262957428458,13.956655710103401
2023-01-06 03:00:00,-70.19065358501818,111.42578690095611,0,18.355219585501995,34.5894051659682,18.00528222404141
2023-01-06 04:00:00,-48.9716707424505,55.88711303004782,18,29.682206380729955,37.32733474786165,15.843823896033522
2023-01-06 05:00:00,-13.120598047273864,18.308653419290152,9,23.35839997607254,36.067317247174365,13.527221357454483
2023-01-06 06:00:00,57.24265786604876,-148.68476643189234,4,22.69342546507883,36.7287166859808,13.59266364790287
2023-01-06 07:00:00,64.93150498614182,-32.95684329454846,0,13.3190979059157,30.811491785362392,18.91849288064173
2023-01-06 08:00:00,-88.74861650438568,-45.83213387556697,17,27.63855516609288,39.514907101767875,5.916481949930721
2023-01-06 09:00:00,1.9345144639618317,-86.48863784628257,1,18.549793758412303,38.384918338430246,0.02224188392374815
2023-01-06 10:00:00,-14.866019433219781,80.43124092789058,0,13.244668115649587,38.050903184956624,5.439091187963974
2023-01-06 11:00:00,-50.02059411526856,-1.4847353716425093,0,10.25215039951518,38.229838050417676,4.35782759253488
2023-01-06 12:00:00,-68.42423387993709,-150.82336227324674,0,21.19511367276765,39.327105081327616,13.236691702279963
2023-01-06 13:00:00,-29.22926914734697,-100.73404729806792,4,20.547992442453527,35.442539661136976,12.674231995310581
2023-01-06 14:00:00,79.72374670425344,65.97315491745454,8,24.387072447383172,32.00282017867626,11.869227654094477
2023-01-06 15:00:00,-31.82347223626406,-152.59289058349194,20,27.805161060356042,36.16783607852541,0.324868864189074
2023-01-06 16:00:00,3.3823119138058977,126.43448905755673,0,11.58813169286059,37.42881493667939,14.57556108901295
2023-01-06 17:00:00,36.54341260113201,-1.7472502749692431,12,24.629929806807247,37.37917393354025,6.47060824970983
2023-01-06 18:00:00,-24.54667157172708,-6.98883216240672,0,13.748238881951645,35.2144902416688,13.301119780132622
2023-01-06 19:00:00,84.92077488977291,33.26680247742634,11,27.163541063143278,30.68458719333578,11.131568570043067
2023-01-06 20:00:00,83.24051308958002,116.8851477330537,21,26.38127027723312,33.71112938430128,6.8546185085581435
2023-01-06 21:00:00,-44.67918675143445,-54.7886851552105,0,20.815875099710887,39.20766608463357,2.691525342082155
2023-01-06 22:00:00,-0.4952689393706189,64.08581492126288,19,24.20485597246623,35.84448909757426,1.888377953209619
2023-01-06 23:00:00,-35.84190423298146,23.663507038484784,0,16.287002263674967,35.38331943255714,16.63036666224447
2023-01-07 00:00:00,-38.72871101205583,-83.86982273900833,0,19.42335797865629,32.68853514382194,18.36795084163116
2023-01-07 01:00:00,-83.3603494761841,136.30679508785687,15,26.432737954209433,33.68448919916579,12.995760935285992
2023-01-07 02:00:00,19.721580116381432,107.07336777849412,4,19.185303943464277,38.95346089153169,2.0686822972096675
2023-01-07 03:00:00,0.4822241811950678,57.04266047703318,0,17.155965306508836,36.66463047526836,8.040544337764814
2023-01-07 04:00:00,-80.73382477500192,126.20942247392708,0,19.884248945005996,37.87387026752333,14.578784002103145
2023-01-07 05:00:00,-39.84363643740994,132.22591234552885,17,26.56498504874437,34.54345423067655,15.596417680201363
2023-01-07 06:00:00,73.48785947399766,75.01067161741253,0,16.704160947417456,36.30247219456158,2.364372445821772
2023-01-07 07:00:00,-46.878859679944966,121.32479821092193,0,13.475231862714876,32.483836087432074,0.0006143769076483174
2023-01-07 08:00:00,-63.91892302357984,71.08972620094211,11,24.240280406615614,37.054608302834865,14.2427409176121
2023-01-07 09:00:00,-1.8985031500386573,64.85067783370815,16,26.519564254161637,34.276013337033376,7.131923519724113
2023-01-07 10:00:00,87.41708173990813,42.70009615746635,0,12.012749570470667,34.425455148147456,5.089626632365205
2023-01-07 11:00:00,-46.43005112792993,90.97799024075084,0,14.797482255118894,36.49322324576882,0.2579493957905088
